Numeric counter for order in THOMAS data from 93rd - 110th Congresses,"Legislator name, as given in THOMAS","ICPSR number, according to Poole and Rosenthal",Congress number,Year at start of Congress,Two-letter state code,Congressional district number,1 = Democrat,Year first elected to House,1 = female,Percent vote received to enter this Congress,First-dimension DW-NOMINATE score,Second-dimension DW-NOMINATE score,Size of House delegation from member's state,1= Speaker,"1 = subcommittee chair (or vice chair), according to Almanac of American Politic",1 = African American,1 = Latino/a,votepct squared,"1 = Member of Appropriation, Rules, or Ways and Means","1 = committee chair, according to Almanac of American Politics",1 = served in state legislature,state_leg * state legislature professionalism,1 = majority party member,1 = Majority party leadership,1 = Minority party leadership,Absolute distance from floor median (DW-NOMINATE),Absolute distance from majority party median (DW-NOMINATE),"Dummy = 1 if in first partial or full term, nonconsecutive","Seniority, number of terms served counting current",Number of members in Party (0 = Indep),LES Classic Rank within Party,"100=Dem, 200=Rep, Other",Name in bioguide,Indicator for member in bioguide,Year born,"Year died, as of 2020",Number of commemorative bills sponsored by this member,Number of commemorative bills receiving action in committee,Number of commemorative standalone bills receiving action beyond committee,Number of commemorative standalone bills passing House,Number of commemorative standalone bills becoming law,Number of substantive bills sponsored by this member,Number of substantive bills receiving action in committee,Number of substantive standalone bills receiving action beyond committee,Number of substantive standalone bills passing House,Number of substantive standalone bills becoming law,Number of substantive and significant bills sponsored by this member,Number of substantive and significant bills receiving action in committee,Number of substantive and significant standalone bills receiving action beyond c,Number of substantive and significant standalone bills passing House,Number of substantive and significant standalone bills becoming law,LES 1.0,Number of commemorative bills sponsored by this member,Number of commemorative bills receiving action in committee,Number commem bills with action beyond committee (inc in other leg vehicles),Number commemorative bills passing House (inc in other leg vehicles),Number commemorative bills becoming law (inc in other leg vehicles),Number of substantive bills sponsored by this member,Number of substantive bills receiving action in committee,Number substantive bills with action beyond committee (inc in other leg vehicles,Number substantive bills passing House (inc in other leg vehicles),Number substantive bills becoming law (inc in other leg vehicles),Number of substantive and significant bills sponsored by this member,Number of substantive and significant bills receiving action in committee,Number S&S bills with action beyond committee (inc in other leg vehicles),Number S&S bills passing House (inc in other leg vehicles),Number S&S bills becoming law (inc in other leg vehicles),LES 2.0,LES 2.0 Benchmarks,LES2.0/Benchmark2.0,"1 = Below, 2 = Meets, 3 = Exceeds LES 2.0 Benchmarks",Total number of bills sponsored by this member,Total bills passing House (inc in other leg vehicles),Total number of bills receiving action in committee,Total bills receiving action beyond committee (inc in other leg vehicles),Total bills becoming law (inc in other leg vehicles),Total number of bills sponsored by this member,Total number of standalone bills passing House,Total number of bills receiving action in committee,Total number of standalone bills receiving action beyond committee,Total number of standalone bills becoming law,"Benchmark score (Classic) based on majority, seniority, chairs",LES/benchmark (Classic),"1 = Below, 2 = Meets, 3 = Above, Based on Classic LES",Lagged LES 1.0,Lagged LES 2.0,LES 2.0 Rank within Party
10973,"McCollum, Betty",20122,117,2021,MN,4,1,2000,1,63,0,0,8,0,1,0,0,3969,1,0,1,0,1,0,0,0,0,0,11,232,105,100,"McCOLLUM, Betty",M001143,1954,,0,0,0,0,0,11,3,5,2,0,1,0,1,0,0,1.165714,0,0,0,0,0,11,3,5,2,0,1,0,1,0,0,1.017656,1.499248,0.678778,2,12,2,3,6,0,12,2,3,6,0,1.571112,0.741967,2,1,,135
10974,"McEachin, Donald",21736,117,2021,VA,4,1,2016,0,62,0,0,11,0,0,1,0,3844,0,0,1,0,1,0,0,0,0,0,3,232,87,100,"MCEACHIN, Aston Donald",M001200,1961,,0,0,0,0,0,18,2,3,2,1,0,0,0,0,0,1.374673,0,0,0,0,0,18,2,3,2,2,0,0,0,0,0,1.075954,1.034297,1.040275,2,18,2,2,3,2,18,2,2,3,1,0.982299,1.399444,2,1,,124
10975,"McGovern, James",29729,117,2021,MA,2,1,1996,0,65,-1,0,9,0,0,0,0,4225,1,1,0,0,1,0,0,0,0,0,13,232,85,100,"McGOVERN, James P.",M000312,1959,,3,0,0,0,0,18,2,3,2,1,0,0,0,0,0,1.380329,3,0,0,0,0,18,2,3,2,1,0,0,0,0,0,0.901308,2.486212,0.362523,1,21,2,2,3,1,21,2,2,3,1,3.130871,0.440877,1,1,,148
10976,"McHenry, Patrick",20522,117,2021,NC,10,0,2004,0,69,1,0,13,0,0,0,0,4761,0,0,1,0,0,0,0,1,1,0,9,222,60,200,"McHENRY, Patrick T.",M001156,1975,,0,0,0,0,0,28,0,2,2,0,0,0,0,0,0,0.656774,0,0,0,0,0,28,0,2,2,0,0,0,0,0,0,0.571986,0.612812,0.933381,2,28,2,0,2,0,28,2,0,2,0,0.610674,1.075490,2,1,,81
10977,"McKinley, David",21188,117,2021,WV,1,0,2010,0,69,0,0,3,0,0,0,0,4761,0,0,1,0,0,0,0,0,1,0,6,222,14,200,"McKINLEY, David",M001180,1947,,1,1,1,1,1,35,2,2,2,1,0,0,0,0,0,1.627104,1,1,1,1,1,35,2,3,3,2,0,0,0,0,0,1.410258,0.592429,2.380467,3,36,4,3,4,3,36,3,3,3,2,0.552426,2.945382,3,1,,15
10978,"McMorris Rodgers, Cathy",20535,117,2021,WA,5,0,2004,1,61,0,0,10,0,0,0,0,3721,0,0,1,0,0,0,0,1,1,0,9,222,73,200,"McMORRIS RODGERS, Cathy",M001159,1969,,1,0,0,0,0,24,2,2,0,0,0,0,0,0,0,0.556971,1,0,0,0,0,24,2,2,0,0,0,0,0,0,0,0.531663,0.612812,0.867580,2,25,0,2,2,0,25,0,2,2,0,0.610674,0.912060,2,1,,88
10979,"McNerney, Jerry",20702,117,2021,CA,9,1,2006,0,58,0,0,53,0,0,0,0,3364,0,0,0,0,1,0,0,0,0,0,8,232,149,100,"McNERNEY, Jerry",M001166,1951,,2,0,1,1,1,13,1,2,2,0,0,0,0,0,0,0.756667,2,0,1,1,1,13,1,3,3,1,0,0,0,0,0,0.921400,1.068267,0.862518,2,15,4,1,4,2,15,3,1,3,1,1.079380,0.701020,2,2,,144
10980,"Meeks, Gregory",29776,117,2021,NY,5,1,1998,0,100,0,0,27,0,0,1,0,10000,0,1,1,1,1,0,0,0,0,0,12,232,32,100,"MEEKS, Gregory W.",M001137,1953,,1,0,0,0,0,16,7,8,5,1,0,0,0,0,0,2.533375,1,0,0,0,0,16,7,8,5,1,0,0,0,0,0,1.901864,2.479418,0.767061,2,17,5,7,8,1,17,5,7,8,1,3.111455,0.814209,2,1,,51
10981,"Meijer, Peter",22137,117,2021,MI,3,0,2020,0,53,0,0,14,0,0,0,0,2809,0,0,0,0,0,0,0,0,1,1,1,222,32,200,"MEIJER, Peter",M001186,1988,,0,0,0,0,0,8,3,3,3,0,0,0,0,0,0,0.922253,0,0,0,0,0,8,3,3,3,0,0,0,0,0,0,0.795071,0.558459,1.423688,2,8,3,3,3,0,8,3,3,3,0,0.455345,2.025395,3,,,52
10982,"Meng, Grace",21342,117,2021,NY,6,1,2012,1,68,0,0,27,0,0,0,0,4624,1,0,1,1,1,0,0,0,0,0,5,232,63,100,"MENG, Grace",M001188,1975,,0,0,0,0,0,34,3,3,3,1,0,0,0,0,0,1.729239,0,0,0,0,0,34,3,3,3,1,0,0,0,0,0,1.220478,1.047885,1.164705,2,34,3,3,3,1,34,3,3,3,1,1.021131,1.693453,3,1,,114
10983,"Meuser, Dan",21945,117,2021,PA,9,0,2018,0,66,0,0,18,0,0,0,0,4356,0,0,0,0,0,0,0,1,1,0,2,222,72,200,"MEUSER, Dan",M001204,1964,,0,0,0,0,0,12,2,2,1,0,0,0,0,0,0,0.559822,0,0,0,0,0,12,2,2,1,0,0,0,0,0,0,0.504774,0.565253,0.893005,2,12,1,2,2,0,12,1,2,2,0,0.474761,1.179166,2,0,,93
10984,"Mfume, Kweisi",15433,117,2021,MD,7,1,2020,0,72,0,0,8,0,1,1,0,5184,0,0,0,0,1,0,0,0,0,0,6,232,227,100,"MFUME, Kweisi",M000687,1948,,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.107469,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.107469,1.465278,0.073344,1,13,0,0,0,0,13,0,0,0,0,1.474031,0.072908,1,,,228
10985,"Miller, Carol",21946,117,2021,WV,3,0,2018,1,71,0,0,3,0,0,0,0,5041,1,0,1,0,0,0,0,1,1,0,2,222,159,200,"MILLER, Carol",M001205,1950,,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.169688,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.169688,0.565253,0.300198,1,18,0,0,0,0,18,0,0,0,0,0.474761,0.357418,1,0,,166
10986,"Miller, Mary",22138,117,2021,IL,15,0,2020,1,74,1,0,18,0,0,0,0,5476,0,0,0,0,0,0,0,1,1,1,1,222,195,200,"MILLER, Mary E.",M001211,1959,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.065990,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.065990,0.558459,0.118164,1,7,0,0,0,0,7,0,0,0,0,0.455345,0.144923,1,,,198
10987,"Miller-Meeks, Mariannette",22139,117,2021,IA,2,0,2020,1,50,0,0,4,0,0,0,0,2500,0,0,1,0,0,0,0,0,1,1,1,222,28,200,"MILLER-MEEKS, Mariannette",M001215,1955,,0,0,0,0,0,27,3,3,2,0,0,0,0,0,0,0.983507,0,0,0,0,0,27,3,3,2,1,0,0,0,0,0,1.066367,0.558459,1.909482,3,27,2,3,3,1,27,2,3,3,0,0.455345,2.159918,3,,,34
10988,"Moolenaar, John",21526,117,2021,MI,4,0,2014,0,65,0,0,14,0,0,0,0,4225,1,0,1,0,0,0,0,1,1,0,4,222,185,200,"MOOLENAAR, John",M001194,1961,,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.084844,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.084844,0.578841,0.146576,1,9,0,0,0,0,9,0,0,0,0,0.513593,0.165197,1,0,,190
10989,"Mooney, Alex",21557,117,2021,WV,2,0,2014,0,63,1,0,3,0,0,0,0,3969,0,0,1,0,0,0,0,1,1,0,4,222,167,200,"MOONEY, Alex X.",M001195,1971,,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0.124438,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0.124438,0.578841,0.214977,1,14,0,0,0,0,14,0,0,0,0,0.513593,0.242289,1,0,,176
10990,"Moore, Barry",22140,117,2021,AL,2,0,2020,0,65,1,0,7,0,0,0,0,4225,0,0,1,0,0,0,0,1,1,1,1,222,194,200,"MOORE, Barry",M001212,1966,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.065990,0,0,0,0,0,7,0,1,1,1,0,0,0,0,0,0.400305,0.558459,0.716804,2,7,1,0,1,1,7,0,0,0,0,0.455345,0.144923,1,,,113
10991,"Moore, Blake",22141,117,2021,UT,1,0,2020,0,70,0,0,4,0,0,0,0,4900,0,0,0,0,0,0,0,1,1,1,1,222,15,200,"MOORE, Blake D.",M001213,1980,,0,0,0,0,0,15,4,4,2,1,0,0,0,0,0,1.596680,0,0,0,0,0,15,4,4,2,1,0,0,0,0,0,1.105005,0.558459,1.978669,3,15,2,4,4,1,15,2,4,4,1,0.455345,3.506532,3,,,30
10992,"Moore, Gwen",20537,117,2021,WI,4,1,2004,1,75,-1,0,8,0,0,1,0,5625,1,0,1,0,1,0,0,0,0,0,9,232,210,100,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.246990,1,0,0,0,0,26,0,2,2,2,0,0,0,0,0,0.915621,1.075062,0.851692,2,27,2,0,2,2,27,0,0,0,0,1.098796,0.224782,1,1,,146
10993,"Morelle, Joseph",21761,117,2021,NY,25,1,2018,0,59,0,0,27,0,1,0,0,3481,1,0,1,0,1,0,0,0,0,0,3,232,209,100,"MORELLE, Joseph D.",M001206,1957,,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.246990,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.246990,1.444895,0.170940,1,27,0,0,0,0,27,0,0,0,0,1.415783,0.174455,1,0,,214
10994,"Moulton, Seth",21525,117,2021,MA,6,1,2014,0,65,0,0,9,0,0,0,0,4225,0,0,0,0,1,0,0,0,0,0,4,232,204,100,"MOULTON, Seth",M001196,1978,,1,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0.276299,1,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0.276299,1.041091,0.265393,1,21,0,1,0,0,21,0,1,0,0,1.001715,0.275825,1,1,,207
10995,"Mrvan, Frank",22142,117,2021,IN,1,1,2020,0,57,0,0,9,0,1,0,0,3249,0,0,0,0,1,0,0,0,0,1,1,232,15,100,"MRVAN, Frank J.",M001214,1969,,0,0,0,0,0,9,4,5,4,4,0,0,0,0,0,3.540030,0,0,0,0,0,9,4,5,4,4,0,0,0,0,0,1.831483,1.431307,1.279588,2,9,4,4,5,4,9,4,4,5,4,1.376950,2.570921,3,,,54
10996,"Mullin, Markwayne",21355,117,2021,OK,2,0,2012,0,75,1,0,5,0,0,0,0,5625,0,0,0,0,0,0,0,1,1,0,5,222,59,200,"MULLIN, Markwayne",M001190,1977,,0,0,0,0,0,19,1,2,2,0,0,0,0,0,0,0.657801,0,0,0,0,0,19,1,2,2,1,0,0,0,0,0,0.753315,0.585635,1.286322,2,19,2,1,2,1,19,2,1,2,0,0.533009,1.234127,2,0,,59
10997,"Murphy, Gregory",21987,117,2021,NC,3,0,2019,0,63,0,0,13,0,0,0,0,3969,0,0,1,0,0,0,0,1,1,0,2,222,62,200,"MURPHY, Gregory Francis",M001210,1963,,0,0,0,0,0,28,2,1,1,0,0,0,0,0,0,0.632109,0,0,0,0,0,28,2,1,1,1,0,0,0,0,0,0.770016,0.565253,1.362251,2,28,1,2,1,1,28,1,2,1,0,0.474761,1.331426,2,0,,54
10998,"Murphy, Stephanie",21738,117,2021,FL,7,1,2016,1,55,0,0,27,0,0,0,0,3025,1,0,0,0,1,0,0,0,0,0,3,232,208,100,"MURPHY, Stephanie",M001202,1978,,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0.255559,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0.255559,1.034297,0.247085,1,18,0,1,0,0,18,0,1,0,0,0.982299,0.260164,1,1,,212
10999,"Nadler, Jerrold",29377,117,2021,NY,10,1,1992,0,75,-1,0,27,0,0,0,0,5625,0,1,1,1,1,0,0,0,0,0,15,232,6,100,"NADLER, Jerrold Lewis",N000002,1947,,0,0,0,0,0,20,6,7,4,2,4,2,4,4,1,5.962725,0,0,0,0,0,20,6,7,4,3,4,2,4,4,1,4.070021,2.499800,1.628138,3,24,8,8,11,4,24,8,8,11,3,3.169704,1.881162,3,3,,10
11000,"Napolitano, Grace",29903,117,2021,CA,32,1,1998,1,67,0,0,53,0,1,0,1,4489,0,0,1,1,1,0,0,0,0,0,12,232,188,100,"NAPOLITANO, Grace Flores",N000179,1936,,1,1,1,1,0,9,1,1,1,0,0,0,0,0,0,0.425464,1,1,1,1,1,9,1,2,2,1,0,0,0,0,0,0.744967,1.506042,0.494652,1,10,3,2,3,2,10,2,2,2,0,1.590529,0.267498,1,1,,158
11001,"Neal, Richard",15616,117,2021,MA,1,1,1988,0,97,0,0,9,0,0,0,0,9409,1,1,0,0,1,0,0,0,0,0,17,232,19,100,"NEAL, Richard Edmund",N000015,1949,,0,0,0,0,0,7,0,1,1,1,3,1,3,3,1,3.354791,0,0,0,0,0,7,0,1,1,1,3,1,3,3,2,2.273900,2.513388,0.904715,2,10,4,1,4,3,10,4,1,4,2,3.208536,1.045583,2,3,,33
11002,"Neguse, Joe",21948,117,2021,CO,2,1,2018,0,62,0,0,7,0,1,1,0,3844,1,0,0,0,1,1,0,0,0,0,2,232,7,100,"NEGUSE, Joseph",N000191,1984,,3,1,1,1,1,84,14,7,5,2,2,2,2,2,0,5.598276,3,1,1,1,1,84,14,12,10,7,2,2,2,2,1,6.375651,1.438101,4.433382,3,89,13,17,15,9,89,8,17,10,3,1.396366,4.009174,3,4,,3
11003,"Nehls, Troy",22143,117,2021,TX,22,0,2020,0,52,1,0,36,0,0,0,0,2704,0,0,0,0,0,0,0,1,1,1,1,222,22,200,"NEHLS, Troy E.",N000026,1968,,1,0,0,0,0,20,2,2,1,1,0,0,0,0,0,1.199005,1,0,0,0,0,20,2,2,1,1,0,0,0,0,0,0.762378,0.558459,1.365146,2,21,1,2,2,1,21,1,2,2,1,0.455345,2.633182,3,,,57
11004,"Newhouse, Dan",21556,117,2021,WA,4,0,2014,0,66,0,0,10,0,0,0,0,4356,1,0,1,0,0,0,0,0,1,0,4,222,96,200,"NEWHOUSE, Daniel Milton",N000189,1955,,0,0,0,0,0,18,2,1,0,0,0,0,0,0,0,0.419977,0,0,0,0,0,18,2,1,1,1,0,0,0,0,0,0.675745,0.578841,1.167411,2,18,1,2,1,1,18,0,2,1,0,0.513593,0.817722,2,0,,65
11005,"Newman, Marie",22144,117,2021,IL,3,1,2020,1,56,-1,0,18,0,0,0,0,3136,0,0,0,0,1,0,0,0,0,1,1,232,185,100,"NEWMAN, Marie",N000192,1964,,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0.451966,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0.409573,1.020709,0.401263,1,18,1,1,1,0,18,1,1,1,0,0.943467,0.479049,1,,,202
11006,"Norcross, Donald",21536,117,2021,NJ,1,1,2012,0,63,0,0,12,0,1,0,0,3969,0,0,1,0,1,0,0,0,0,0,5,232,176,100,"NORCROSS, Donald",N000188,1958,,0,0,0,0,0,19,2,1,1,0,0,0,0,0,0,0.547265,0,0,0,0,0,19,2,1,1,0,0,0,0,0,0,0.504871,1.458483,0.346161,1,19,1,2,1,0,19,1,2,1,0,1.454615,0.376226,1,0,,191
11007,"Norman, Ralph",21753,117,2021,SC,5,0,2017,0,60,1,0,7,0,0,0,0,3600,0,0,1,0,0,0,0,1,1,0,3,222,104,200,"NORMAN, Ralph",N000190,1953,,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0.400095,0,0,0,0,0,25,1,2,1,1,0,0,0,0,0,0.721757,0.572047,1.261709,2,25,1,1,2,1,25,0,1,1,0,0.494177,0.809620,2,0,,61
11008,"Norton, Eleanor",21993,117,2021,DC,1,1,1990,1,87,,,1,0,1,1,0,7569,0,0,0,0,1,0,0,,,0,16,232,13,100,.,N000147,1937,,2,1,1,1,0,105,14,13,4,0,1,1,1,1,0,4.328229,2,1,1,1,1,105,14,13,4,1,1,1,1,1,0,4.167862,1.533219,2.718374,3,108,6,16,15,2,108,6,16,15,0,1.668194,2.594560,3,4,,9
11009,"Nunes, Devin",20307,117,2021,CA,22,0,2002,0,54,0,0,53,0,0,0,1,2916,1,0,0,0,0,0,0,1,1,0,10,222,211,200,"NUNES, Devin",N000181,1973,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.018854,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.018854,0.619606,0.030429,1,2,0,0,0,0,2,0,0,0,0,0.630091,0.029923,1,0,,211
11010,"Obernolte, Jay",22145,117,2021,CA,8,0,2020,0,56,0,0,53,0,0,0,0,3136,0,0,1,1,0,0,0,0,1,1,1,222,25,200,"OBERNOLTE, Jay",O000019,1970,,0,0,0,0,0,14,4,3,3,0,0,0,0,0,0,1.064686,0,0,0,0,0,14,4,3,3,2,0,0,0,0,0,1.298108,0.558459,2.324448,3,14,3,4,3,2,14,3,4,3,0,0.455345,2.338199,3,,,17
11011,"Ocasio-Cortez, Alexandria",21949,117,2021,NY,14,1,2018,1,72,0,-1,27,0,0,0,1,5184,0,0,0,0,1,0,0,0,0,0,2,232,141,100,"OCASIO-CORTEZ, Alexandria",O000172,1989,,0,0,0,0,0,14,4,4,0,0,0,0,0,0,0,0.789650,0,0,0,0,0,14,4,4,0,0,0,0,0,0,0,0.739034,1.027503,0.719252,2,14,0,4,4,0,14,0,4,4,0,0.962883,0.820090,2,0,,161
11012,"O'Halleran, Tom",21739,117,2021,AZ,1,1,2016,0,52,0,0,9,0,0,0,0,2704,0,0,1,0,1,0,0,0,0,0,3,232,23,100,"O'HALLERAN, Thomas C.",O000171,1946,,0,0,0,0,0,52,5,5,4,2,0,0,0,0,0,2.907504,0,0,0,0,0,52,5,5,4,3,0,0,0,0,0,2.142417,1.034297,2.071375,3,52,4,5,5,3,52,4,5,5,2,0.982299,2.959897,3,3,,39
11013,"Omar, Ilhan",21950,117,2021,MN,5,1,2018,1,64,0,-1,8,0,0,1,0,4096,0,0,1,0,1,0,0,0,0,0,2,232,102,100,"OMAR, Ilhan",O000173,1981,,3,2,2,2,2,26,0,0,0,0,1,1,1,1,0,1.171836,3,2,2,2,2,26,0,0,0,0,1,1,1,1,0,0.917459,1.027503,0.892902,2,30,3,3,3,2,30,3,3,3,2,0.962883,1.217008,2,0,,145
11014,"Owens, Burgess",22146,117,2021,UT,4,0,2020,0,48,0,0,4,0,0,1,0,2304,0,0,0,0,0,0,0,1,1,1,1,222,164,200,"OWENS, Burgess",O000086,1951,,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.131979,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.131979,0.558459,0.236328,1,14,0,0,0,0,14,0,0,0,0,0.455345,0.289845,1,,,172
11015,"Palazzo, Steven",21148,117,2021,MS,4,0,2010,0,100,1,0,4,0,0,0,0,10000,1,0,1,0,0,0,0,1,1,0,6,222,149,200,"PALAZZO, Steven",P000601,1970,,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0.208426,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0.123631,0.592429,0.208685,1,5,1,1,1,1,5,1,1,1,1,0.552426,0.377292,1,0,,177
11016,"Pallone, Frank",15454,117,2021,NJ,6,1,1992,0,61,0,0,12,0,0,0,0,3721,0,1,1,0,1,0,0,0,0,0,17,232,89,100,"PALLONE, Frank, Jr.",P000034,1951,,0,0,0,0,0,20,6,4,3,0,0,0,0,0,0,1.371538,0,0,0,0,0,20,6,4,3,2,0,0,0,0,0,1.592306,2.513388,0.633529,2,20,3,6,4,2,20,3,6,4,0,3.208536,0.427465,1,5,,72
11017,"Palmer, Gary",21500,117,2021,AL,6,0,2014,0,97,1,0,7,0,0,0,0,9409,0,0,0,0,0,0,1,1,1,0,4,222,129,200,"PALMER, Gary James",P000609,1954,,1,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0.264283,1,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0.221889,0.578841,0.383333,1,8,1,0,1,0,8,1,0,1,0,0.513593,0.514576,2,1,,153
11018,"Panetta, Jimmy",21740,117,2021,CA,20,1,2016,0,77,0,0,53,0,0,0,0,5929,1,0,0,0,1,0,0,0,0,0,3,232,139,100,"PANETTA, James Varni",P000613,1969,,2,1,1,1,0,43,3,1,0,0,0,0,0,0,0,0.801752,2,1,1,1,1,43,3,4,3,3,0,0,0,0,0,1.819626,1.034297,1.759288,3,45,4,4,5,4,45,1,4,2,0,0.982299,0.816199,2,1,,57
11019,"Pappas, Chris",21951,117,2021,NH,1,1,2018,0,51,0,0,2,0,1,0,0,2601,0,0,1,0,1,0,0,0,0,0,2,232,17,100,"PAPPAS, Chris",P000614,1980,,1,1,1,0,0,36,8,8,5,2,0,0,0,0,0,3.402553,1,1,1,0,0,36,8,10,9,6,0,0,0,0,0,3.592409,1.438101,2.498022,3,37,9,9,11,6,37,5,9,9,2,1.396366,2.436719,3,1,,12
11020,"Pascrell, Bill",29741,117,2021,NJ,9,1,1996,0,66,0,0,12,0,1,0,0,4356,1,0,1,0,1,0,0,0,0,0,13,232,113,100,"PASCRELL, William J., Jr.",P000096,1937,,0,0,0,0,0,29,1,1,1,1,0,0,0,0,0,1.117546,0,0,0,0,0,29,1,1,1,1,0,0,0,0,0,0.693573,1.512836,0.458459,1,29,1,1,1,1,29,1,1,1,1,1.609945,0.694152,2,2,,169
11021,"Payne, Donald",31103,117,2021,NJ,10,1,2012,0,83,-1,0,12,0,1,1,0,6889,0,0,0,0,1,0,0,0,0,0,5,232,82,100,"PAYNE, Donald, Jr.",P000604,1958,,0,0,0,0,0,15,3,3,2,1,0,0,0,0,0,1.432263,0,0,0,0,0,15,3,3,2,1,0,0,0,0,0,0.953241,1.458483,0.653584,2,15,2,3,3,1,15,2,3,3,1,1.454615,0.984634,2,1,,139
11022,"Pelosi, Nancy",15448,117,2021,CA,12,1,1987,1,78,0,0,53,1,0,0,0,6084,0,0,0,0,1,1,0,0,0,0,18,232,216,100,"PELOSI, Nancy",P000197,1940,,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0.194710,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0.101437,1.136209,0.089276,1,2,2,0,2,1,2,2,0,2,1,1.273542,0.152889,1,0,,229
11023,"Peltola, Mary",22168,117,2021,AK,1,1,2022,1,51,,,1,0,0,0,0,2601,0,0,1,0,1,0,0,,,1,1,232,193,100,.,P000619,1973,,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0.404831,0,0,0,0,0,13,1,2,2,1,0,0,0,0,0,0.696753,1.020709,0.682616,2,13,2,1,2,1,13,1,1,1,0,0.943467,0.429089,1,,,168
11024,"Pence, Greg",21952,117,2021,IN,6,0,2018,0,69,1,0,9,0,0,0,0,4761,0,0,0,0,0,0,0,1,1,0,2,222,184,200,"PENCE, Gregory",P000615,1956,,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.084844,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.084844,0.565253,0.150099,1,9,0,0,0,0,9,0,0,0,0,0.474761,0.178709,1,0,,189
11025,"Perlmutter, Ed",20705,117,2021,CO,7,1,2006,0,59,0,0,7,0,1,0,0,3481,1,0,1,0,1,0,0,0,0,0,8,232,179,100,"PERLMUTTER, Ed",P000593,1953,,1,0,0,0,0,10,0,0,0,0,1,0,1,1,0,0.507826,1,0,0,0,0,10,0,0,0,0,1,0,1,1,0,0.423038,1.478866,0.286056,1,12,1,0,1,0,12,1,0,1,0,1.512864,0.335672,1,1,,199
11026,"Perry, Scott",21356,117,2021,PA,10,0,2012,0,53,1,0,18,0,0,0,0,2809,0,0,1,0,0,0,0,1,1,0,5,222,46,200,"PERRY, Scott",P000605,1962,,0,0,0,0,0,65,1,1,0,0,0,0,0,0,0,0.777180,0,0,0,0,0,65,1,1,0,0,0,0,0,0,0,0.764525,0.585635,1.305464,2,65,0,1,1,0,65,0,1,1,0,0.533009,1.458097,2,0,,55
11027,"Peters, Scott",21315,117,2021,CA,52,1,2012,0,62,0,0,53,0,0,0,0,3844,0,0,0,0,1,0,0,0,0,0,5,232,118,100,"PETERS, Scott",P000608,1958,,0,0,0,0,0,32,3,3,2,0,0,0,0,0,0,1.030642,0,0,0,0,0,32,3,5,4,2,0,0,0,0,0,1.601832,1.047885,1.528633,3,32,4,3,5,2,32,2,3,3,0,1.021131,1.009314,2,2,,71
11028,"Pfluger, August",22147,117,2021,TX,11,0,2020,0,80,1,0,36,0,0,0,0,6400,0,0,0,0,0,0,0,1,1,1,1,222,41,200,"PFLUGER, August",P000048,1977,,1,0,0,0,0,28,3,3,1,0,0,0,0,0,0,0.876958,1,0,0,0,0,28,3,4,2,1,0,0,0,0,0,1.143572,0.558459,2.047729,3,29,2,3,4,1,29,1,3,3,0,0.455345,1.925923,3,,,26
11029,"Phillips, Dean",21953,117,2021,MN,3,1,2018,0,56,0,0,8,0,1,0,0,3136,0,0,0,0,1,0,0,0,0,0,2,232,140,100,"PHILLIPS, Dean",P000616,1969,,1,1,1,1,1,27,2,1,1,0,0,0,0,0,0,0.793399,1,1,1,1,1,27,2,3,3,2,0,0,0,0,0,1.334841,1.438101,0.928197,2,28,4,3,4,3,28,2,3,2,1,1.396366,0.568188,2,2,,98
